,channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
102,UFC - Ultimate Fighting Championship,UCvgfXK4nTYKudb0rFR6noLA,UFC 252 Embedded: Vlog Series - Episode 3,UFC 252 Embedded: Vlog Series - Episode 3,HRPaFOs4vu4,0,17,638388,2020-08-13 12:01:18,68,en,standard,17,Sports,True
103,Sammy The Golden Retriever,UC5qM39SKEWXUJxdAMC0JVVA,My dog goes swimming for the first time!,My dog goes swimming for the first time!,IuMAHR0OtH4,0,22,361924,2020-08-13 12:01:18,69,,,22,People & Blogs,True
104,ValeYas Vlogs,UCpGCAsPlArOj9ptyCszxOOg,I TOOK A PREGNANCY TEST...,I TOOK A PREGNANCY TEST...,p6RatnMhDj8,0,22,159741,2020-08-13 12:01:18,70,en,asr,22,People & Blogs,True
105,Tom MacDonald,UCElGBUWDCa05jRzc2PfmGqQ,"Tom MacDonald - ""GRAVESTONES"" ALBUM","Tom MacDonald - ""GRAVESTONES"" ALBUM",N5KpIE2tz8M,0,10,557268,2020-08-13 12:01:18,71,,,10,Music,True
106,Unbox Therapy,UCsTcErHg8oDvUnTzoqsYeNw,"Unboxing Apple's $129 ""Luxury"" Cable","Unboxing Apple's $129 ""Luxury"" Cable",zHPVGSwLhcg,0,28,1120337,2020-08-13 12:01:18,72,,,28,Science & Technology,True
107,atlustube,UCDKOsemhPLrK4JnsZqkxHLA,DLC「マニアクスパック」紹介PV ‐『真・女神転生III NOCTURNE HD REMASTER』,DLC「マニアクスパック」紹介PV ‐『真・女神転生III NOCTURNE HD REMASTER』,CyKAgXbEX3A,0,20,250383,2020-08-13 12:01:18,73,ja,asr,20,Gaming,True
108,merrelltwins,UCwtnkRZcvL4bfopzJ-Von8Q,Answering Your Assumptions About Us... Merrell Twins,Answering Your Assumptions About Us... Merrell Twins,OQZ5ht79nEw,0,23,514358,2020-08-13 12:01:18,74,en,asr,23,Comedy,True
109,Vox,UCLXo7UDZvByw2ixzpQCufnA,The global coffee crisis is coming,The global coffee crisis is coming,6IN4ZcZAUbA,0,25,1299054,2020-08-13 12:01:18,75,en-US,standard,25,News & Politics,True
110,Vox,UCLXo7UDZvByw2ixzpQCufnA,The global coffee crisis is coming,The global coffee crisis is coming,6IN4ZcZAUbA,0,25,1299054,2020-08-13 12:01:18,75,es-419,standard,25,News & Politics,True
111,LilMoseyVEVO,UCblix-YUgJKKSQeL_Jp1SIg,Lil Mosey - Top Gone (ft. Lunay) [Official Music Video],Lil Mosey - Top Gone (ft. Lunay) [Official Music Video],lIgtAxmA800,0,10,2218760,2020-08-13 12:01:18,76,en,standard,10,Music,True
112,Ellie and Jared,UCYv8VkKxvmfYIRbowQALwCw,FIRST DAY IN THE NEW HOUSE! Ellie and Jared Move In!,FIRST DAY IN THE NEW HOUSE! Ellie and Jared Move In!,Tujt4APHPzo,0,22,238917,2020-08-13 12:01:18,77,en,asr,22,People & Blogs,True
113,Selena Gomez,UCPNxhDvTcytIdvwXWAm43cA,Selena Gomez - This is the Year (Official Premiere Event),Selena Gomez - This is the Year (Official Premiere Event),yVdH3QacEXc,0,1,1743551,2020-08-13 12:01:18,78,en,asr,1,Film & Animation,True
114,KALI UCHIS,UCQTuAezPu6MOpcIJ1Tz9dNA,"Kali Uchis, Rico Nasty – Aquí Yo Mando [Official Music Video]","Kali Uchis, Rico Nasty – Aquí Yo Mando [Official Music Video]",RQqJeIyyQBs,0,10,534385,2020-08-13 12:01:18,79,,,10,Music,True
115,How To Cake It,UCvM1hVcRJmVWDtATYarC0KA,ULTIMATE Summer Lemonade Cake! | How To Cake It with Yolanda Gampp,ULTIMATE Summer Lemonade Cake! | How To Cake It with Yolanda Gampp,8fUGbilT5MQ,0,26,341575,2020-08-13 12:01:18,80,en,asr,26,Howto & Style,True
116,Cardi B,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],hsm4poTWjMs,0,10,82908118,2020-08-13 12:01:18,81,en,asr,10,Music,True
117,NBA on TNT,UCU7iRrk3xfpUk0R6VdyC1Ow,Dame Drops 61 As Portland's Playoff Quest Continues | NBA on TNT Tuesday,Dame Drops 61 As Portland's Playoff Quest Continues | NBA on TNT Tuesday,fITRL6oXWao,0,17,443599,2020-08-13 12:01:18,82,en,asr,17,Sports,True
118,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,392764,2020-08-13 12:01:18,83,en,asr,26,Howto & Style,True
119,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,392764,2020-08-13 12:01:18,83,en,standard,26,Howto & Style,True
120,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,392764,2020-08-13 12:01:18,83,ja,standard,26,Howto & Style,True
121,Dan and Riya,UCJVkkxqSzMZDcLFhULXAIIQ,SUMMER JOB! *Me And My Best Friend Got An Ice Cream Truck*,SUMMER JOB! *Me And My Best Friend Got An Ice Cream Truck*,rs2Rcu0s_2k,0,23,1637611,2020-08-13 12:01:18,84,en,asr,23,Comedy,True
122,Bleacher Report,UC9-OpMMVoNP5o10_Iyq7Ndw,Giannis Gets Ejected After Headbutting Mo Wagner,Giannis Gets Ejected After Headbutting Mo Wagner,gi3VMMiFHVg,0,17,1058552,2020-08-13 12:01:18,85,en,asr,17,Sports,True
123,PeopleTV,UCGbQJy-531_5vfphay-rChQ,Cardi B Defends Kylie Jenner In 'WAP' Music Video As Fans Make Petition For Her Removal | PeopleTV,Cardi B Defends Kylie Jenner In 'WAP' Music Video As Fans Make Petition For Her Removal | PeopleTV,9wDhKJsF5Zk,0,24,138631,2020-08-13 12:01:18,86,,,24,Entertainment,True
124,ESPN,UCiWLfSweyRNmLpgEHekhoAg,'Don't mess with Dame Dolla' - Stephen A. reacts to Lillard's beef with Paul George | First Take,'Don't mess with Dame Dolla' - Stephen A. reacts to Lillard's beef with Paul George | First Take,YHX4lUSGUBI,0,17,919998,2020-08-13 12:01:18,87,en,asr,17,Sports,True
125,Smosh,UCY30JRSgfhYXA6i6xX1erWg,Every Drive Thru Ever,Every Drive Thru Ever,vml4hskxqtE,0,23,842914,2020-08-13 12:01:18,88,en,asr,23,Comedy,True
126,Smosh,UCY30JRSgfhYXA6i6xX1erWg,Every Drive Thru Ever,Every Drive Thru Ever,vml4hskxqtE,0,23,842914,2020-08-13 12:01:18,88,en,standard,23,Comedy,True
127,SuperMega,UCPPc2PdtA7gCMbjYp_i_TKA,SURPRISING BEST FRIEND WITH BUBBA GUMP SHRIMP,SURPRISING BEST FRIEND WITH BUBBA GUMP SHRIMP,xNFEor9dhY0,0,23,251232,2020-08-13 12:01:18,89,en,asr,23,Comedy,True
128,Peacock,UCPgMAS8woHJ_o_OZdTR7kcQ,Saved by the Bell | Official Teaser 2 | Peacock,Saved by the Bell | Official Teaser 2 | Peacock,JNJN5HMkRao,0,24,517737,2020-08-13 12:01:18,90,en,asr,24,Entertainment,True
129,Skip and Shannon: UNDISPUTED,UCLXzq85ijg2LwJWFrz4pkmw,Shannon reacts to Kyle Kuzma's game-winning shot — I'm concerned about the Lakers | NBA | UNDISPUTED,Shannon reacts to Kyle Kuzma's game-winning shot — I'm concerned about the Lakers | NBA | UNDISPUTED,n_8hxS_7Vis,0,17,582716,2020-08-13 12:01:18,91,,,17,Sports,True
130,The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,3 DAYS with the Samsung Galaxy Note 20 Ultra! | The Tech Chap,3 DAYS with the Samsung Galaxy Note 20 Ultra! | The Tech Chap,KmVG1Yx1kwQ,0,28,329853,2020-08-13 12:01:18,92,en,asr,28,Science & Technology,True
131,FaZe Rug,UCilwZiBBfI9X6yiZRzWty8Q,"THE OFFICIAL REVEAL OF MY NEW $10,000,000 HOUSE! (Full Tour)","THE OFFICIAL REVEAL OF MY NEW $10,000,000 HOUSE! (Full Tour)",ar6UiTbuoSU,0,24,6618541,2020-08-13 12:01:18,93,en,asr,24,Entertainment,True
132,TheOdd1sOut,UCo8bcnLyZH8tBIH9V1mLgqQ,My Decaying Mind in Quarantine,My Decaying Mind in Quarantine,28YwvwneKoY,0,23,9304020,2020-08-13 12:01:18,94,en,asr,23,Comedy,True
133,Lilypi2,UCf1JAjcoBlCRi4pHG2k_W7w,robot boyfriend,robot boyfriend,1hx4vCChBlI,0,24,267367,2020-08-13 12:01:18,95,,,24,Entertainment,True
134,Sailing La Vagabonde,UCZdQjaSoLjIzFnWsDQOv4ww,We Need Some Time Apart,We Need Some Time Apart,vzXYz61U3Gk,0,19,679549,2020-08-13 12:01:18,96,en,asr,19,Travel & Events,True
135,Dylan Is In Trouble,UCF_votze88WRDSEREe9s3aQ,Watching Movie Trailers... Then Guessing Their Review Scores,Watching Movie Trailers... Then Guessing Their Review Scores,FQnJRVn3QVk,0,24,459276,2020-08-13 12:01:18,97,en,asr,24,Entertainment,True
136,Aliya Janell,UC7Ul2k3EhfIHE2RFvjoMorA,ALREADY | Black Is King | Aliya Janell | Kany Diabate Choreography | Queens N Lettos,ALREADY | Black Is King | Aliya Janell | Kany Diabate Choreography | Queens N Lettos,8QsH_xPQFqM,0,24,299382,2020-08-13 12:01:18,98,en,asr,24,Entertainment,True
137,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"NUGGETS at LAKERS | FULL GAME HIGHLIGHTS | August 10, 2020","NUGGETS at LAKERS | FULL GAME HIGHLIGHTS | August 10, 2020",PHYtv0v2DeA,0,17,2296790,2020-08-13 12:01:18,99,en,asr,17,Sports,True
138,JxmyHighroller,UC3L9XPe0_FGfRG-CMGtBvFg,How Does He Get Away With This?,How Does He Get Away With This?,jp47GeO6k6Q,0,17,1348607,2020-08-13 12:01:18,100,,,17,Sports,True
139,Lilypi2,UCf1JAjcoBlCRi4pHG2k_W7w,100k,100k,goOmZUwQYlA,0,24,307819,2020-08-13 12:01:18,101,en,asr,24,Entertainment,True
140,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,Widespread looting reported overnight in downtown Chicago,Widespread looting reported overnight in downtown Chicago,1mZ1f_8YOEc,0,25,403681,2020-08-13 12:01:18,102,en,asr,25,News & Politics,True
141,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,Widespread looting reported overnight in downtown Chicago,Widespread looting reported overnight in downtown Chicago,1mZ1f_8YOEc,0,25,403681,2020-08-13 12:01:18,102,en,standard,25,News & Politics,True
142,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,en,asr,23,Comedy,True
143,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,de,standard,23,Comedy,True
144,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,en,standard,23,Comedy,True
145,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,ja,standard,23,Comedy,True
146,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,ko,standard,23,Comedy,True
147,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,ms,standard,23,Comedy,True
148,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,th,standard,23,Comedy,True
149,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,vi,standard,23,Comedy,True
150,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,yue-HK,standard,23,Comedy,True
151,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,zh-CN,standard,23,Comedy,True
152,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,zh-Hans,standard,23,Comedy,True
153,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,zh-SG,standard,23,Comedy,True
154,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4326764,2020-08-13 12:01:18,103,zh-TW,standard,23,Comedy,True
155,Agent 00,UCVC5-Y6ez4sk3mtbUmN-SUQ,CASH NASTY MADE A MISTAKE CHALLENGING ME TO THIS 1V1... @Agent 02,CASH NASTY MADE A MISTAKE CHALLENGING ME TO THIS 1V1... @Agent 02,AG9qDVXEemc,0,20,563669,2020-08-13 12:01:18,104,,,20,Gaming,True
156,Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish: Paunch Burger from Parks & Rec,Binging with Babish: Paunch Burger from Parks & Rec,RN8uoBwRr1k,0,24,2031715,2020-08-13 12:01:18,105,en,asr,24,Entertainment,True
157,Stephen Sharer,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer - SLUSHIE (Official Music Video),Stephen Sharer - SLUSHIE (Official Music Video),tbsu-AWH-C0,0,10,1061617,2020-08-13 12:01:18,106,ru,asr,10,Music,True
158,Stephen Sharer,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer - SLUSHIE (Official Music Video),Stephen Sharer - SLUSHIE (Official Music Video),tbsu-AWH-C0,0,10,1061617,2020-08-13 12:01:18,106,en,standard,10,Music,True
159,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,ar,standard,20,Gaming,True
160,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,cs,standard,20,Gaming,True
161,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,da,standard,20,Gaming,True
162,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,de-DE,standard,20,Gaming,True
163,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,en,standard,20,Gaming,True
164,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,es-ES,standard,20,Gaming,True
165,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,es-MX,standard,20,Gaming,True
166,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,fi,standard,20,Gaming,True
167,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,fr-FR,standard,20,Gaming,True
168,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,it,standard,20,Gaming,True
169,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,ja,standard,20,Gaming,True
170,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,ko,standard,20,Gaming,True
171,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,nl,standard,20,Gaming,True
172,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,no,standard,20,Gaming,True
173,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,pl,standard,20,Gaming,True
174,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,pt-BR,standard,20,Gaming,True
175,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,pt-PT,standard,20,Gaming,True
176,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,ru,standard,20,Gaming,True
177,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,sv,standard,20,Gaming,True
178,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,tr,standard,20,Gaming,True
179,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,zh-HK,standard,20,Gaming,True
180,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,zh-Hans,standard,20,Gaming,True
181,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,zh-Hant,standard,20,Gaming,True
182,EA SPORTS FIFA,UCoyaxd5LQSuP4ChkxK0pnZQ,FUT 21 | Official Trailer,FUT 21 | Official Trailer,xTpr7piQu2M,0,20,1349324,2020-08-13 12:01:18,107,zh-TW,standard,20,Gaming,True
183,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,de,standard,22,People & Blogs,True
184,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,en-GB,standard,22,People & Blogs,True
185,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,es-419,standard,22,People & Blogs,True
186,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,es,standard,22,People & Blogs,True
187,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,ko,standard,22,People & Blogs,True
188,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,pt-BR,standard,22,People & Blogs,True
189,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,pt-PT,standard,22,People & Blogs,True
190,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,pt,standard,22,People & Blogs,True
191,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,ru,standard,22,People & Blogs,True
192,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,293660,2020-08-13 12:01:18,108,tr,standard,22,People & Blogs,True
193,Alexa Rivera,UCPpATKqmMV-CNRNWYaDUwiA,PAINTING OUR FACES ON BRENT'S NEW HOUSE! (REVENGE),PAINTING OUR FACES ON BRENT'S NEW HOUSE! (REVENGE),KnE6u4hFx14,0,26,4303030,2020-08-13 12:01:18,109,en,asr,26,Howto & Style,True
194,KING 5,UCp1KrVaZDZ7BOI_QBuTWWmg,Seattle Police Chief Carmen Best will resign Tuesday,Seattle Police Chief Carmen Best will resign Tuesday,5JC2trEXxhE,0,25,254367,2020-08-13 12:01:18,110,en,asr,25,News & Politics,True
195,KING 5,UCp1KrVaZDZ7BOI_QBuTWWmg,Seattle Police Chief Carmen Best will resign Tuesday,Seattle Police Chief Carmen Best will resign Tuesday,5JC2trEXxhE,0,25,254367,2020-08-13 12:01:18,110,en,standard,25,News & Politics,True
196,Rclbeauty101,UCB0d0JLn1WcGYcwwZ87d2LA,Swapping Outfits With A Drag Queen!,Swapping Outfits With A Drag Queen!,BpXkl4VdFhA,0,23,1173192,2020-08-13 12:01:18,111,en,asr,23,Comedy,True
197,Nathaly Cuevas,UCBAGtBjmMhfVUrv1Lc3Mdqw,MY FIRST DAY OF SCHOOL VLOG  *Senior Year* 2020-21,MY FIRST DAY OF SCHOOL VLOG  *Senior Year* 2020-21,3qxGj18nAR4,0,22,488698,2020-08-13 12:01:18,112,en,asr,22,People & Blogs,True
198,2HYPE,UCY4AlDv6wL2qhrX29iwdqAg,2HYPE Goes Shark Fishing!,2HYPE Goes Shark Fishing!,koHs2-xKdEk,0,17,1561589,2020-08-13 12:01:18,113,en,asr,17,Sports,True
199,BLTW,UCa0LID3WQdj-bd5KiI-34vw,Avatar Intro but with Animals,Avatar Intro but with Animals,JXzk8G9aXI8,0,27,1705970,2020-08-13 12:01:18,114,,,27,Education,True
200,PGA,UCnUYyAtDiyeaobSzKqVE_BA,Collin Morikawa | Best Shots from His Final Round 64 at the 2020 PGA Championship,Collin Morikawa | Best Shots from His Final Round 64 at the 2020 PGA Championship,YFn3NtG4bJ8,0,17,264977,2020-08-13 12:01:18,115,,,17,Sports,True
201,Walt Disney Studios,UCuaFvcY4MhZY3U43mMt1dYQ,Coming Sept. 4 | Mulan | Disney+,Coming Sept. 4 | Mulan | Disney+,bJbAZh3fv0g,0,1,576366,2020-08-13 12:01:18,116,,,1,Film & Animation,True
202,MozartLaPara,UCLx6AmSukrq_4j3bbhwiVlg,Mozart La Para - El Papá del Lápiz (Video Oficial),Mozart La Para - El Papá del Lápiz (Video Oficial),QjB3I4zaKRk,0,25,2533036,2020-08-13 12:01:18,117,es,asr,25,News & Politics,True
203,BT Sport,UC4i_9WvfPRTuRWEaWyfKuFw,Lewis sets UFC record! Derrick Lewis v Alexei Oleinik | UFC Highlights,Lewis sets UFC record! Derrick Lewis v Alexei Oleinik | UFC Highlights,vysBEblWBoQ,0,17,517229,2020-08-13 12:01:18,118,en,asr,17,Sports,True
204,The Fishfam,UCJTyunmsBLj20wyguh6uMig,LIVE BIRTH OF OUR BABY BOY *EMOTIONAL*,LIVE BIRTH OF OUR BABY BOY *EMOTIONAL*,hEU_MnFTJ_c,0,22,1562896,2020-08-13 12:01:18,119,en,asr,22,People & Blogs,True
205,Jesser,UCQIUhhcmXsu6cN6n3y9-Pww,Who Makes The BEST Hot Dog *Glizzy* 🌭,Who Makes The BEST Hot Dog *Glizzy* 🌭,Gj_SlGSZFgA,0,24,663060,2020-08-13 12:01:18,120,en,asr,24,Entertainment,True
206,The Perkins,UC0mUI4iBn1ptBZFj_mc35kg,Our Fertility Journey: Episode 10,Our Fertility Journey: Episode 10,khhxZRo527Q,0,19,447920,2020-08-13 12:01:18,121,en,asr,19,Travel & Events,True
207,WXII 12 News,UC0ZsHHC_frpcqneDpMiteCQ,North Carolina 5.1 magnitude earthquake felt in several surrounding states,North Carolina 5.1 magnitude earthquake felt in several surrounding states,GsL8veaFW-s,0,25,213995,2020-08-13 12:01:18,122,en,asr,25,News & Politics,True
208,WXII 12 News,UC0ZsHHC_frpcqneDpMiteCQ,North Carolina 5.1 magnitude earthquake felt in several surrounding states,North Carolina 5.1 magnitude earthquake felt in several surrounding states,GsL8veaFW-s,0,25,213995,2020-08-13 12:01:18,122,en,standard,25,News & Politics,True
