,channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
103,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,es-419,standard,10,Music,True
104,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,es-ES,standard,10,Music,True
105,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,hi,standard,10,Music,True
106,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,ja,standard,10,Music,True
107,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,ko,standard,10,Music,True
108,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,th,standard,10,Music,True
109,JYP Entertainment,UCaO6TYtlC8U5ttz62hTrZgg,"박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V","박진영 (J.Y. Park) ""When We Disco (Duet with 선미)"" M/V",zrsBjYukE8s,0,10,7789285,2020-08-14 10:40:40,87,zh-Hans,standard,10,Music,True
110,NLE CHOPPA,UCWICXNlSLc7eeNazpzUZcLg,NLE Choppa - Top Shotta Flow (Official Music Video),NLE Choppa - Top Shotta Flow (Official Music Video),kgkALngcgnE,0,10,2389511,2020-08-14 10:40:40,88,en,asr,10,Music,True
111,42 dugg Music,UChFLDvWugOtrzxmUCAjfnGg,42 Dugg - Big 4's (Official Video),42 Dugg - Big 4's (Official Video),XsmkTqsygD4,0,10,925253,2020-08-14 10:40:40,89,,,10,Music,True
112,CTV News,UCi7Zk9baY1tvdlgxIML8MXg,Watch Secret Service agents pull Trump from a press briefing after shooting outside the White House,Watch Secret Service agents pull Trump from a press briefing after shooting outside the White House,9AecsACtkB4,0,25,831362,2020-08-14 10:40:40,90,en,asr,25,News & Politics,True
113,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,Addressing RUMORS About Me While Testing New Makeup,Addressing RUMORS About Me While Testing New Makeup,GGEBtW2mWOk,0,26,3775535,2020-08-14 10:40:40,91,en,asr,26,Howto & Style,True
114,Megan Thee Stallion,UCKrdjiuS66yXOdEZ_cOD_TA,Megan Thee Stallion | Revlon Makeup Tutorial,Megan Thee Stallion | Revlon Makeup Tutorial,Mle7n1PuH9o,0,26,980581,2020-08-14 10:40:40,92,en,asr,26,Howto & Style,True
115,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"TRAIL BLAZERS at MAVERICKS | FULL GAME HIGHLIGHTS | August 11, 2020","TRAIL BLAZERS at MAVERICKS | FULL GAME HIGHLIGHTS | August 11, 2020",Aur7UgTGlL0,0,17,1170328,2020-08-14 10:40:40,93,en,asr,17,Sports,True
116,Sammy The Golden Retriever,UC5qM39SKEWXUJxdAMC0JVVA,My dog goes swimming for the first time!,My dog goes swimming for the first time!,IuMAHR0OtH4,0,22,364292,2020-08-14 10:40:40,94,,,22,People & Blogs,True
117,ValeYas Vlogs,UCpGCAsPlArOj9ptyCszxOOg,I TOOK A PREGNANCY TEST...,I TOOK A PREGNANCY TEST...,p6RatnMhDj8,0,22,169856,2020-08-14 10:40:40,95,en,asr,22,People & Blogs,True
118,Tom MacDonald,UCElGBUWDCa05jRzc2PfmGqQ,"Tom MacDonald - ""GRAVESTONES"" ALBUM","Tom MacDonald - ""GRAVESTONES"" ALBUM",N5KpIE2tz8M,0,10,594329,2020-08-14 10:40:40,96,,,10,Music,True
119,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,"Hundreds of looters target stores downtown, across Chicago overnight; 100 arrested","Hundreds of looters target stores downtown, across Chicago overnight; 100 arrested",aG8QsfDisdg,0,25,379969,2020-08-14 10:40:40,97,en,asr,25,News & Politics,True
120,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,"Hundreds of looters target stores downtown, across Chicago overnight; 100 arrested","Hundreds of looters target stores downtown, across Chicago overnight; 100 arrested",aG8QsfDisdg,0,25,379969,2020-08-14 10:40:40,97,en,standard,25,News & Politics,True
121,LilMoseyVEVO,UCblix-YUgJKKSQeL_Jp1SIg,Lil Mosey - Top Gone (ft. Lunay) [Official Music Video],Lil Mosey - Top Gone (ft. Lunay) [Official Music Video],lIgtAxmA800,0,10,2499448,2020-08-14 10:40:40,98,en,standard,10,Music,True
122,Ellie and Jared,UCYv8VkKxvmfYIRbowQALwCw,FIRST DAY IN THE NEW HOUSE! Ellie and Jared Move In!,FIRST DAY IN THE NEW HOUSE! Ellie and Jared Move In!,Tujt4APHPzo,0,22,268980,2020-08-14 10:40:40,99,en,asr,22,People & Blogs,True
123,Vox,UCLXo7UDZvByw2ixzpQCufnA,The global coffee crisis is coming,The global coffee crisis is coming,6IN4ZcZAUbA,0,25,1404091,2020-08-14 10:40:40,100,en-US,standard,25,News & Politics,True
124,Vox,UCLXo7UDZvByw2ixzpQCufnA,The global coffee crisis is coming,The global coffee crisis is coming,6IN4ZcZAUbA,0,25,1404091,2020-08-14 10:40:40,100,es-419,standard,25,News & Politics,True
125,ESPN,UCiWLfSweyRNmLpgEHekhoAg,'Don't mess with Dame Dolla' - Stephen A. reacts to Lillard's beef with Paul George | First Take,'Don't mess with Dame Dolla' - Stephen A. reacts to Lillard's beef with Paul George | First Take,YHX4lUSGUBI,0,17,1028398,2020-08-14 10:40:41,101,en,asr,17,Sports,True
126,Unbox Therapy,UCsTcErHg8oDvUnTzoqsYeNw,"Unboxing Apple's $129 ""Luxury"" Cable","Unboxing Apple's $129 ""Luxury"" Cable",zHPVGSwLhcg,0,28,1203273,2020-08-14 10:40:41,102,,,28,Science & Technology,True
127,How To Cake It,UCvM1hVcRJmVWDtATYarC0KA,ULTIMATE Summer Lemonade Cake! | How To Cake It with Yolanda Gampp,ULTIMATE Summer Lemonade Cake! | How To Cake It with Yolanda Gampp,8fUGbilT5MQ,0,26,389139,2020-08-14 10:40:41,103,en,asr,26,Howto & Style,True
128,atlustube,UCDKOsemhPLrK4JnsZqkxHLA,DLC「マニアクスパック」紹介PV ‐『真・女神転生III NOCTURNE HD REMASTER』,DLC「マニアクスパック」紹介PV ‐『真・女神転生III NOCTURNE HD REMASTER』,CyKAgXbEX3A,0,20,264555,2020-08-14 10:40:41,104,ja,asr,20,Gaming,True
129,KALI UCHIS,UCQTuAezPu6MOpcIJ1Tz9dNA,"Kali Uchis, Rico Nasty – Aquí Yo Mando [Official Music Video]","Kali Uchis, Rico Nasty – Aquí Yo Mando [Official Music Video]",RQqJeIyyQBs,0,10,633045,2020-08-14 10:40:41,105,,,10,Music,True
130,Walt Disney Studios,UCuaFvcY4MhZY3U43mMt1dYQ,Coming Sept. 4 | Mulan | Disney+,Coming Sept. 4 | Mulan | Disney+,bJbAZh3fv0g,0,1,1180516,2020-08-14 10:40:41,106,,,1,Film & Animation,True
131,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,512257,2020-08-14 10:40:41,107,en,asr,26,Howto & Style,True
132,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,512257,2020-08-14 10:40:41,107,en,standard,26,Howto & Style,True
133,JunsKitchen,UCRxAgfYexGLlu1WHGIMUDqw,Veggie & Fish Tank,Veggie & Fish Tank,JJk1ji23Ey8,0,26,512257,2020-08-14 10:40:41,107,ja,standard,26,Howto & Style,True
134,Selena Gomez,UCPNxhDvTcytIdvwXWAm43cA,Selena Gomez - This is the Year (Official Premiere Event),Selena Gomez - This is the Year (Official Premiere Event),yVdH3QacEXc,0,1,1872520,2020-08-14 10:40:41,108,en,asr,1,Film & Animation,True
135,Cardi B,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],hsm4poTWjMs,0,10,88265670,2020-08-14 10:40:41,109,en,asr,10,Music,True
136,Dan and Riya,UCJVkkxqSzMZDcLFhULXAIIQ,SUMMER JOB! *Me And My Best Friend Got An Ice Cream Truck*,SUMMER JOB! *Me And My Best Friend Got An Ice Cream Truck*,rs2Rcu0s_2k,0,23,1695106,2020-08-14 10:40:41,110,en,asr,23,Comedy,True
137,Lilypi2,UCf1JAjcoBlCRi4pHG2k_W7w,robot boyfriend,robot boyfriend,1hx4vCChBlI,0,24,295094,2020-08-14 10:40:41,111,,,24,Entertainment,True
138,PeopleTV,UCGbQJy-531_5vfphay-rChQ,Cardi B Defends Kylie Jenner In 'WAP' Music Video As Fans Make Petition For Her Removal | PeopleTV,Cardi B Defends Kylie Jenner In 'WAP' Music Video As Fans Make Petition For Her Removal | PeopleTV,9wDhKJsF5Zk,0,24,142926,2020-08-14 10:40:41,112,,,24,Entertainment,True
139,SuperMega,UCPPc2PdtA7gCMbjYp_i_TKA,SURPRISING BEST FRIEND WITH BUBBA GUMP SHRIMP,SURPRISING BEST FRIEND WITH BUBBA GUMP SHRIMP,xNFEor9dhY0,0,23,265358,2020-08-14 10:40:41,113,en,asr,23,Comedy,True
140,Smosh,UCY30JRSgfhYXA6i6xX1erWg,Every Drive Thru Ever,Every Drive Thru Ever,vml4hskxqtE,0,23,892361,2020-08-14 10:40:41,114,en,asr,23,Comedy,True
141,Smosh,UCY30JRSgfhYXA6i6xX1erWg,Every Drive Thru Ever,Every Drive Thru Ever,vml4hskxqtE,0,23,892361,2020-08-14 10:40:41,114,en,standard,23,Comedy,True
142,Peacock,UCPgMAS8woHJ_o_OZdTR7kcQ,Saved by the Bell | Official Teaser 2 | Peacock,Saved by the Bell | Official Teaser 2 | Peacock,JNJN5HMkRao,0,24,550600,2020-08-14 10:40:41,115,en,asr,24,Entertainment,True
143,Sailing La Vagabonde,UCZdQjaSoLjIzFnWsDQOv4ww,We Need Some Time Apart,We Need Some Time Apart,vzXYz61U3Gk,0,19,785124,2020-08-14 10:40:41,116,en,asr,19,Travel & Events,True
144,The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,3 DAYS with the Samsung Galaxy Note 20 Ultra! | The Tech Chap,3 DAYS with the Samsung Galaxy Note 20 Ultra! | The Tech Chap,KmVG1Yx1kwQ,0,28,351059,2020-08-14 10:40:41,117,en,asr,28,Science & Technology,True
145,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,"I Spent $1,000,000 On Lottery Tickets and WON","I Spent $1,000,000 On Lottery Tickets and WON",5V2B28OqfqM,0,24,23158467,2020-08-14 10:40:41,118,en,asr,24,Entertainment,True
146,Skip and Shannon: UNDISPUTED,UCLXzq85ijg2LwJWFrz4pkmw,Shannon reacts to Kyle Kuzma's game-winning shot — I'm concerned about the Lakers | NBA | UNDISPUTED,Shannon reacts to Kyle Kuzma's game-winning shot — I'm concerned about the Lakers | NBA | UNDISPUTED,n_8hxS_7Vis,0,17,588509,2020-08-14 10:40:41,119,,,17,Sports,True
147,Stephen Sharer,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer - SLUSHIE (Official Music Video),Stephen Sharer - SLUSHIE (Official Music Video),tbsu-AWH-C0,0,10,1279171,2020-08-14 10:40:41,120,ru,asr,10,Music,True
148,Stephen Sharer,UCDfk8ogO6QGeJAYCY0QDzKw,Stephen Sharer - SLUSHIE (Official Music Video),Stephen Sharer - SLUSHIE (Official Music Video),tbsu-AWH-C0,0,10,1279171,2020-08-14 10:40:41,120,en,standard,10,Music,True
149,TheOdd1sOut,UCo8bcnLyZH8tBIH9V1mLgqQ,My Decaying Mind in Quarantine,My Decaying Mind in Quarantine,28YwvwneKoY,0,23,9763691,2020-08-14 10:40:41,121,en,asr,23,Comedy,True
150,FaZe Rug,UCilwZiBBfI9X6yiZRzWty8Q,EXTREME Game of Hide and Seek in my NEW HOUSE!!,EXTREME Game of Hide and Seek in my NEW HOUSE!!,FopIxceEr8g,0,24,3437590,2020-08-14 10:40:41,122,en,asr,24,Entertainment,True
151,Aliya Janell,UC7Ul2k3EhfIHE2RFvjoMorA,ALREADY | Black Is King | Aliya Janell | Kany Diabate Choreography | Queens N Lettos,ALREADY | Black Is King | Aliya Janell | Kany Diabate Choreography | Queens N Lettos,8QsH_xPQFqM,0,24,357005,2020-08-14 10:40:41,123,en,asr,24,Entertainment,True
152,JxmyHighroller,UC3L9XPe0_FGfRG-CMGtBvFg,How Does He Get Away With This?,How Does He Get Away With This?,jp47GeO6k6Q,0,17,1460660,2020-08-14 10:40:41,124,,,17,Sports,True
153,FaZe Rug,UCilwZiBBfI9X6yiZRzWty8Q,"THE OFFICIAL REVEAL OF MY NEW $10,000,000 HOUSE! (Full Tour)","THE OFFICIAL REVEAL OF MY NEW $10,000,000 HOUSE! (Full Tour)",ar6UiTbuoSU,0,24,6713801,2020-08-14 10:40:41,125,en,asr,24,Entertainment,True
154,Dylan Is In Trouble,UCF_votze88WRDSEREe9s3aQ,Watching Movie Trailers... Then Guessing Their Review Scores,Watching Movie Trailers... Then Guessing Their Review Scores,FQnJRVn3QVk,0,24,481915,2020-08-14 10:40:41,126,en,asr,24,Entertainment,True
155,Lilypi2,UCf1JAjcoBlCRi4pHG2k_W7w,100k,100k,goOmZUwQYlA,0,24,330294,2020-08-14 10:40:41,127,en,asr,24,Entertainment,True
156,NBA on TNT,UCU7iRrk3xfpUk0R6VdyC1Ow,Dame Drops 61 As Portland's Playoff Quest Continues | NBA on TNT Tuesday,Dame Drops 61 As Portland's Playoff Quest Continues | NBA on TNT Tuesday,fITRL6oXWao,0,17,455768,2020-08-14 10:40:41,128,en,asr,17,Sports,True
157,Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish: Paunch Burger from Parks & Rec,Binging with Babish: Paunch Burger from Parks & Rec,RN8uoBwRr1k,0,24,2248775,2020-08-14 10:40:41,129,en,asr,24,Entertainment,True
158,Bleacher Report,UC9-OpMMVoNP5o10_Iyq7Ndw,Giannis Gets Ejected After Headbutting Mo Wagner,Giannis Gets Ejected After Headbutting Mo Wagner,gi3VMMiFHVg,0,17,1168910,2020-08-14 10:40:41,130,en,asr,17,Sports,True
159,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"NUGGETS at LAKERS | FULL GAME HIGHLIGHTS | August 10, 2020","NUGGETS at LAKERS | FULL GAME HIGHLIGHTS | August 10, 2020",PHYtv0v2DeA,0,17,2354051,2020-08-14 10:40:41,131,en,asr,17,Sports,True
160,Agent 00,UCVC5-Y6ez4sk3mtbUmN-SUQ,CASH NASTY MADE A MISTAKE CHALLENGING ME TO THIS 1V1... @Agent 02,CASH NASTY MADE A MISTAKE CHALLENGING ME TO THIS 1V1... @Agent 02,AG9qDVXEemc,0,20,605168,2020-08-14 10:40:41,132,,,20,Gaming,True
161,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,en,asr,23,Comedy,True
162,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,de,standard,23,Comedy,True
163,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,en,standard,23,Comedy,True
164,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,ja,standard,23,Comedy,True
165,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,ko,standard,23,Comedy,True
166,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,ms,standard,23,Comedy,True
167,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,th,standard,23,Comedy,True
168,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,vi,standard,23,Comedy,True
169,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,yue-HK,standard,23,Comedy,True
170,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,zh-CN,standard,23,Comedy,True
171,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,zh-Hans,standard,23,Comedy,True
172,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,zh-SG,standard,23,Comedy,True
173,mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),Uncle Roger Meet Egg Fried Rice Lady (@Hersha Patel),bGtR3l_JeUo,0,23,4556378,2020-08-14 10:40:41,133,zh-TW,standard,23,Comedy,True
174,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,de,standard,22,People & Blogs,True
175,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,en-GB,standard,22,People & Blogs,True
176,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,es-419,standard,22,People & Blogs,True
177,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,es,standard,22,People & Blogs,True
178,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,ko,standard,22,People & Blogs,True
179,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,pt-BR,standard,22,People & Blogs,True
180,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,pt-PT,standard,22,People & Blogs,True
181,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,pt,standard,22,People & Blogs,True
182,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,ru,standard,22,People & Blogs,True
183,AmazingPhil,UCHUE4ypXKp7ZkmdWbGJNgJg,Exposing My Browsing History!,Exposing My Browsing History!,lcnWx5tiwhM,0,22,303269,2020-08-14 10:40:41,134,tr,standard,22,People & Blogs,True
184,Alexa Rivera,UCPpATKqmMV-CNRNWYaDUwiA,PAINTING OUR FACES ON BRENT'S NEW HOUSE! (REVENGE),PAINTING OUR FACES ON BRENT'S NEW HOUSE! (REVENGE),KnE6u4hFx14,0,26,4563187,2020-08-14 10:40:41,135,en,asr,26,Howto & Style,True
185,Rclbeauty101,UCB0d0JLn1WcGYcwwZ87d2LA,Swapping Outfits With A Drag Queen!,Swapping Outfits With A Drag Queen!,BpXkl4VdFhA,0,23,1223029,2020-08-14 10:40:41,136,en,asr,23,Comedy,True
186,BLTW,UCa0LID3WQdj-bd5KiI-34vw,Avatar Intro but with Animals,Avatar Intro but with Animals,JXzk8G9aXI8,0,27,2379443,2020-08-14 10:40:41,137,,,27,Education,True
187,KING 5,UCp1KrVaZDZ7BOI_QBuTWWmg,Seattle Police Chief Carmen Best will resign Tuesday,Seattle Police Chief Carmen Best will resign Tuesday,5JC2trEXxhE,0,25,266183,2020-08-14 10:40:41,138,en,asr,25,News & Politics,True
188,KING 5,UCp1KrVaZDZ7BOI_QBuTWWmg,Seattle Police Chief Carmen Best will resign Tuesday,Seattle Police Chief Carmen Best will resign Tuesday,5JC2trEXxhE,0,25,266183,2020-08-14 10:40:41,138,en,standard,25,News & Politics,True
189,Nathaly Cuevas,UCBAGtBjmMhfVUrv1Lc3Mdqw,MY FIRST DAY OF SCHOOL VLOG  *Senior Year* 2020-21,MY FIRST DAY OF SCHOOL VLOG  *Senior Year* 2020-21,3qxGj18nAR4,0,22,515786,2020-08-14 10:40:41,139,en,asr,22,People & Blogs,True
190,2HYPE,UCY4AlDv6wL2qhrX29iwdqAg,2HYPE Goes Shark Fishing!,2HYPE Goes Shark Fishing!,koHs2-xKdEk,0,17,1617001,2020-08-14 10:40:41,140,en,asr,17,Sports,True
191,MozartLaPara,UCLx6AmSukrq_4j3bbhwiVlg,Mozart La Para - El Papá del Lápiz (Video Oficial),Mozart La Para - El Papá del Lápiz (Video Oficial),QjB3I4zaKRk,0,25,2723403,2020-08-14 10:40:41,141,es,asr,25,News & Politics,True
192,PGA,UCnUYyAtDiyeaobSzKqVE_BA,Collin Morikawa | Best Shots from His Final Round 64 at the 2020 PGA Championship,Collin Morikawa | Best Shots from His Final Round 64 at the 2020 PGA Championship,YFn3NtG4bJ8,0,17,272172,2020-08-14 10:40:41,142,,,17,Sports,True
193,BT Sport,UC4i_9WvfPRTuRWEaWyfKuFw,Lewis sets UFC record! Derrick Lewis v Alexei Oleinik | UFC Highlights,Lewis sets UFC record! Derrick Lewis v Alexei Oleinik | UFC Highlights,vysBEblWBoQ,0,17,558362,2020-08-14 10:40:41,143,en,asr,17,Sports,True
194,Ordinary Sausage,UCJLKwTg0IaSMoq6hLHT3CAA,Grilled Ribeye Steak Sausage,Grilled Ribeye Steak Sausage,F82kzN-ae3o,0,23,253327,2020-08-14 10:40:41,144,en,asr,23,Comedy,True
195,The Perkins,UC0mUI4iBn1ptBZFj_mc35kg,Our Fertility Journey: Episode 10,Our Fertility Journey: Episode 10,khhxZRo527Q,0,19,465737,2020-08-14 10:40:41,145,en,asr,19,Travel & Events,True
196,The Fishfam,UCJTyunmsBLj20wyguh6uMig,LIVE BIRTH OF OUR BABY BOY *EMOTIONAL*,LIVE BIRTH OF OUR BABY BOY *EMOTIONAL*,hEU_MnFTJ_c,0,22,1592622,2020-08-14 10:40:41,146,en,asr,22,People & Blogs,True
197,PGA,UCnUYyAtDiyeaobSzKqVE_BA,Collin Morikawa Hits Incredible Drive to Win 2020 PGA Championship,Collin Morikawa Hits Incredible Drive to Win 2020 PGA Championship,oXTcmpnjdBk,0,17,231688,2020-08-14 10:40:41,147,,,17,Sports,True
198,WXII 12 News,UC0ZsHHC_frpcqneDpMiteCQ,North Carolina 5.1 magnitude earthquake felt in several surrounding states,North Carolina 5.1 magnitude earthquake felt in several surrounding states,GsL8veaFW-s,0,25,215663,2020-08-14 10:40:41,148,en,asr,25,News & Politics,True
199,WXII 12 News,UC0ZsHHC_frpcqneDpMiteCQ,North Carolina 5.1 magnitude earthquake felt in several surrounding states,North Carolina 5.1 magnitude earthquake felt in several surrounding states,GsL8veaFW-s,0,25,215663,2020-08-14 10:40:41,148,en,standard,25,News & Politics,True
200,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,Widespread looting reported overnight in downtown Chicago,Widespread looting reported overnight in downtown Chicago,1mZ1f_8YOEc,0,25,405462,2020-08-14 10:40:41,149,en,asr,25,News & Politics,True
201,WGN News,UCDrLGkZTcNCshOLiKi5NtEw,Widespread looting reported overnight in downtown Chicago,Widespread looting reported overnight in downtown Chicago,1mZ1f_8YOEc,0,25,405462,2020-08-14 10:40:41,149,en,standard,25,News & Politics,True
202,Deji,UCrqsNpKuDQZreGaxBL_a5Jg,WE DID IT,WE DID IT,Yvlmj0rtnpc,0,24,1662779,2020-08-14 10:40:41,150,en,asr,24,Entertainment,True
